ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
1738,ripcity,@ringer @ringernba @NBAonTNT Blazers have won. Why are they still playing basketball? #ripcity,Blazers;;,Blazers;;,,VoiceOfCalabro
1739,RipCity,"This picture says it all:  #RipCity is a special family...among players, coaches, and fans across the state...",,,,Principal_Long
1740,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,euoldwed
1741,RipCity,"37 PTS
17-29 FGM
POR wins series 4-3
#RipCity ",;FGM;POR;,;FGM;POR;,,RafaM485
1742,"ripcity, ripcityontheyass, nbaplayoffs","First time in 19yrs! About time, my Grandad would be so happy. #ripcity #ripcityontheyass #nbaplayoffs @trailblazers @ The Spot ",;;,;;,https://twitter.com/i/web/status/1127726463254441984,JM_RipCity
1743,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,Masterguy141
1744,,"HUGE s/o to Steph and Seth Curry, the first Brothers to e v e r play each other in a Conference Finals. It will be a great one!! #WCF #NBAPlayoffs #StrengthInNumbers #RipCity ","Steph, Seth Curry,Conference Finals;;","Steph, Seth Curry,Conference Finals;;",,ae4ca
1745,RipCity,"The @trailblazers are going to the Western Conference Finals!!! 
#RipCity ",Western Conference Finals;,Western Conference Finals;,,vdereli10
1746,,"In round one, the media and officiating bias all belonged to OKC. In round 2, the media and officiating all belonged to Jokic. This entire postseason has been about whoever Portland is playing. We can wipe the slate clean now, but that needs to be said. #RipCity",OKC;Jokic;Portland;;,OKC;Jokic;Portland;;,,j_jmez
1747,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,LillardForMayor
1748,,Why does it look like @CJMcCollum was smiling the whole play? 🙂,,,https://twitter.com/nba/status/1127718094456143872,shane_lowell15
1749,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,treslegerement
1750,"GameofThrones, RipCity",@ChocDelight1980 happy Mother’s Day. But I hope you eat more crow than Jon Snow in #GameofThrones if #RipCity wins the #2019nbafinals. And I hope you become a fan.,;Jon Snow;,;Jon Snow;,https://twitter.com/i/web/status/1127726505977495552,ranKismet
1751,ripcity,@evanempdx the flood was a sign #ripcity,,,,jtlejeune4
1752,RipCity,DAME TIME!!!! #RipCity,,,,pabloovz23
1753,,Hey listen America I told y’all this @trailblazers team was no joke and not to be messed with. I’m so smart I could probably coach this squad to a finals victory but I’m too busy smash jelly donuts and chasing booty. Congrats Portland. #RipCity #NBAPlayoffs #NBATwitter,America;;Portland;,America;;Portland;,,NotChuckBarkley
1754,"RipCity, NBAPlayoffs","CJ McCollum (37 PTS, 9 REB) DOMINATED as the @trailblazers head to the WCF! 🔥

#RipCity | #NBAPlayoffs ","CJ McCollum, WCF;","CJ McCollum, WCF;",,kramshyx
1755,RipCity,#RipCity to the Western Conference Finals! Let's GOOOOOOO,Western Conference Finals;,Western Conference Finals;,,MrKnoxSHS
1756,"NBAonABC, RipCity, MileHighBasketball","GAME 7 - 3:30pm/et - #NBAonABC

#RipCity x #MileHighBasketball

WHO YA GOT??",;;,;;,,RC3USMC
1757,RipCity,"Portland wins, and they won’t be coming home until after game 2. #RipCity",Portland,Portland,,kapowell_
1758,"RipCity, ProudPortlandFan","I feel like #RipCity  already won the Finals 🤣🤣🤣🤣🤣  
#ProudPortlandFan",,,,HotwireGotBeats
1759,"Portland, TrailBlazers, Denver, Nuggets, Game, NBAPlayoffs","#Portland #TrailBlazers vs #Denver #Nuggets - Game 7 - Full #Game Highlights | 2019 #NBAPlayoffs
Portland Trail Blazers vs Denver Nuggets - Spel 7 - Volledige Spel hoogtepunte | 2019 NBA Playoffs
 #TampaBayWantsBasketball  #RipCity #nuggetsnation  #HollyRob","Portland Trail Blazers, Denver Nuggets,2019 NBA Playoffs","Portland Trail Blazers, Denver Nuggets,2019 NBA Playoffs",,CheetahsSunDome
1760,ripcity,"The moment the clock hit 0.0 was pure chaos on the court 

Be part of it here! 

#ripcity ",;;,;;,,nnanja
1761,"NBAPlayoffs, RipCity","Remember what Charles Barkley said about the Blazers...

#NBAPlayoffs #RipCity 
","Charles Barkley, Blazers","Charles Barkley, Blazers",,CocoIannarone
1762,RipCity,"He would've been proud. 

What a win @trailblazers! #RipCity ",;,;,,Big_Dispatcher
1763,RipCity,"Evan Turner may have just shot the Blazers into the WCF with those 2 FTs. 

100-96 #RipCity with 8 seconds to play","Evan Turner,Blazers,WCF;","Evan Turner,Blazers,WCF;",,gradyslady
1764,,"This game epitomized the Blazer season. They got down big early. They kept fighting. Then Rodney Hood who has been huge, gets hurt. They kept fighting. Blazers have earned everything this year. How can you not love this team? #ripcity",Blazers;;;Rodney Hood;;Blazers;,Blazers;;;Rodney Hood;;Blazers;,,shawnfleek
1765,,"👏 @CJMcCollum pours in 37 PTS and comes up clutch late, helping the @trailblazers take Game 7 and advance to the Western Conference Finals! #RipCity #NBAPlayoffs

Game 1: Tuesday (5/14), 9pm/et, ESPN ",Western Conference Finals;;ESPN,Western Conference Finals;;ESPN,,Masterguy141
1766,,"For the record the Blazers remind me of the Celtics of last year, and are underdogs, and are truly fun to watch. They are my adopted team for the remainder of the post season.
#RipCity 
But really it's #celtics 
#NBAPlayoffs","Blazers,Celtics;;;;","Blazers,Celtics;;;;",https://twitter.com/i/web/status/1127726606879985665,celticsbarber
1767,,"🏀 FINAL SCORE THREAD 🏀

CJ McCollum goes off for 37 PTS, powering the @trailblazers (4-3) past Denver and into the Western Conference Finals! #NBAPlayoffs

#RipCity 100
#MileHighBasketball 96

Evan Turner: 14 PTS
Damian Lillard: 13 PTS, 10 REB, 8 AST
Enes Kanter: 12 PTS, 13 REB ","CJ McCollum,Denver, Western Conference Finals;;;
Evan Turner;Damian Lillard;Enes Kanter ","CJ McCollum,Denver, Western Conference Finals;;;
Evan Turner;Damian Lillard;Enes Kanter ",,perlavhernandez
1768,RipCity,"The matchup is set.

#RipCity ",;,;,,LaRonda67156109
1769,,DRINK IT IN HATERS,,,,spottedowlbar
1770,RipCity,Next chapter in the storybook: WESTERN CONFERENCE FINALS #RipCity,WESTERN CONFERENCE FINALS,WESTERN CONFERENCE FINALS,,ryan_sayti
1771,"RipCity, NBAPlayoffs","👀 the TOP PLAYS down the stretch as the @trailblazers win Game 7 and ADVANCE! #RipCity #NBAPlayoffs

WCF Game 1: Tuesday (5/14), 9pm/et, ESPN ",";WCF,ESPN",";WCF,ESPN",,Masterguy141
1772,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,kramshyx
1773,,"🏀 FINAL SCORE THREAD 🏀

CJ McCollum goes off for 37 PTS, powering the @trailblazers (4-3) past Denver and into the Western Conference Finals! #NBAPlayoffs

#RipCity 100
#MileHighBasketball 96

Evan Turner: 14 PTS
Damian Lillard: 13 PTS, 10 REB, 8 AST
Enes Kanter: 12 PTS, 13 REB ",";CJ McCollum, Denver, Western Conference Finals;;;Evan Turner;Damian Lillard;Enes Kanter",";CJ McCollum, Denver, Western Conference Finals;;;Evan Turner;Damian Lillard;Enes Kanter",,Masterguy141
1774,RipCity,".@thekidet with two CLUTCH freethrows. 

We're up 100-96 with 8.0 seconds to go. 

#RipCity ",;;,;;,,gradyslady
1775,,"How does @MeyersLeonard11 celebrate clinching a berth to the Western Conference Finals?

With a @CoorsLight, of course. 

#ripcity ",Western Conference Finals;;,Western Conference Finals;;,,Avery_rawdawg
1776,"pdxjobs, ripcity","I’d say now is the perfect time to get a job at @ModaCenter 🏆 see below for info, see you tomorrow! #pdxjobs #ripcity ",;,;,,Coastie_PNW
1777,,OH YEAH CJ 💪🏾💪🏾💪🏾 RipCity 😭,"CJ, RipCity","CJ, RipCity",,__Akiiraa__
1778,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,ROScory
1779,,"Dumbasses calling this a push off, good lord 😂😂😂😂😂",,,,EN771993
1780,"RipCity, MileHighBasketball, NBAonABC","CJ HUSTLES BACK FOR THE DENIAL! 👀

#RipCity 87
#MileHighBasketball 83

4:26 to play on #NBAonABC ",CJ;;;,CJ;;;,,Masterguy141
1781,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,luffyshelby
1782,"RipCity, NBAPlayoffs","CJ McCollum's 14 3rd quarter PTS (29 total) have the @trailblazers back within one! #RipCity #NBAPlayoffs 

Watch the 4th quarter of Game 7 on #NBAonABC ",CJ McCollum;;,CJ McCollum;;,,Masterguy141
1783,,BLAZERS! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #RipCity,BLAZERS;;,BLAZERS;;,,Gsak808
1784,RipCity,The last time #RipCity went to the WCF ...,WCF,WCF,,nick_woodward
1785,,". @Dame_Lillard made his mom proud! ""My son just made it to the third round!"" 

Gina Johnson would also like to wish mom's a Happy Mother's Day. 

#ripcity ",;;Gina Johnson;,;;Gina Johnson;,,BlakeTolle
1786,,"... And so it has happened ... @Dame_Lillard, Seth Curry and the @trailblazers against @StephenCurry30, @KDTrey5 and the @warriors! Let's Go! #RipCity #DubNation ~ @traceetuesday ",;;;,;;;,,NewMix1007
1787,,"Thank you, @nuggets for an incredible series. You were a formidable team. 

@MayorHancock, I’m looking forward to some Denver brews. 

#RipCity",;;Denver;,;;Denver;,https://twitter.com/i/web/status/1127726709032112128,tedwheeler
1788,RipCity,"I'm on cloud 0.9
#RipCity",;,;,,DigitalDaggers
1789,RipCity,"Blazers come back to beat Nuggets 100-96 in semifinals 

#RipCity
  ",BLAZERS;;,BLAZERS;;,http://bit.ly/2W2phyw,gradyslady
1790,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,GoldnerPDX
1791,"NBAPlayoffs, MileHighBasketball, RipCity","Gary Harris flips up the circus shot... and it drops! #NBAPlayoffs

#MileHighBasketball 72
#RipCity 71

 Headed to the 4th on #NBAonABC ",Gary Harris;;;,Gary Harris;;;,,Masterguy141
1792,,"CJ McCollum and the @trailblazers win Game 7 to advance to the Western Conference Finals!

Game 1: Tuesday (5/14), 9pm/et, ESPN

#RipCity #NBAPlayoffs ","CJ McCollum, Western Conference Finals;ESPN;","CJ McCollum, Western Conference Finals;ESPN;",,danamckiel1
1793,RCTID,All three of Portland's top-flight pro sports teams have made their league semifinals in the last nine months. #RCTID #BAONPDX #RipCity,Portland;,Portland;,,Charlie1Gun
1794,RipCity,"This picture says it all:  #RipCity is a special family...among players, coaches, and fans across the state... ",,,,BlazersBrasil
1795,"News, RipCity, CJMcCollum, Blazers, Dame, Nuggets, PORvsDEN","THE MOST TRENDING topics RIGHT NOW!

#News #RipCity #CJMcCollum #Blazers #Dame #Nuggets #PORvsDEN #WesternConferenceFinals #EvanTurner #PHIvsTOR #Lillard #JamesEnnis #Warriorsin5 #MothersDay19 #CurryvsCurry #RipCity #HappyMotherDay2019 #Lehigh #ZachCollins #Nurkic",;,;,https://twitter.com/i/web/status/1127726726140911619,thenewshooked
1796,"RipCity, MileHighBasketball, NBAPlayoffs, NBAonABC","Dame sets up Harkless for the big flush!

#RipCity 61
#MileHighBasketball 63

#NBAPlayoffs #NBAonABC ","Dame,Harkless;;","Dame,Harkless;;",,Masterguy141
1797,,"... And so it has happened ... @Dame_Lillard, Seth Curry and the @trailblazers against @StephenCurry30, @KDTrey5 and the @warriors! Let's Go! #RipCity #DubNation ~ @traceetuesday ",Seth Curry;;,Seth Curry;;,,Power94
1798,,"This was before Dame’s rookie year, after tracking him down to take this picture I told him he’d be rookie of the year, and he laughed it off humbly, now look where he got us! WCF WE COMIN!!! @Dame_Lillard @trailblazers #RIPCITY ","Dame, WCF;","Dame, WCF;",https://twitter.com/i/web/status/1127726730054066176,NickBalashov
1799,,Why does it look like @CJMcCollum was smiling the whole play? 🙂,,,https://twitter.com/nba/status/1127718094456143872,JorgeSampaolli
1800,"RipCity, MileHighBasketball, NBAPlayoffs, NBAonABC","CJ McCollum sees an opening and has a game-high 23 PTS!

#RipCity 51
#MileHighBasketball 58

#NBAPlayoffs #NBAonABC ",CJ McCollum;;,CJ McCollum;;,,Masterguy141
1801,,At least Sonya and Dell Curry will now be able to cut their travel in half. What committed parents! The Real MVPs...sorry Steph #RipCity #DubNation,"Sonya, Dell Curry;;Steph","Sonya, Dell Curry;;Steph",https://twitter.com/i/web/status/1127726741617664000,bhaviklathia
1802,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,sean2m
1803,"NBAPlayoffs, MileHighBasketball, RipCity","Nikola Jokic puts up 13 PTS and the @nuggets are on top at halftime! #NBAPlayoffs

#MileHighBasketball 48
#RipCity 39

📺: #NBAonABC ",Nikola Jokic;;,Nikola Jokic;;,,Masterguy141
1804,,BLAZERS! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #RipCity,BLAZERS;,BLAZERS;,,xavierdukeee
1805,,TFW you’re actually a walking bucket 😤,,,https://twitter.com/nba/status/1127718094456143872,XanderSmith19
1806,"Billions, RipCity, NBAPlayoffs","Thank you @stephenkunken !

#Billions @trailblazers #RipCity #NBAPlayoffs",;,;,,KellyAuCoin77
1807,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,Brian_Landa187
1808,"NBAonABC, NBAPlayoffs, MileHighBasketball, RipCity","The @nuggets take a lead into the break of Game 7 on #NBAonABC! #NBAPlayoffs

#MileHighBasketball 48
#RipCity 39

Nikola Jokic: 13 PTS, 5 REB
Jamal Murray: 9 PTS, 5 REB, 3 AST
CJ McCollum: 15 PTS, 4 REB ",;;;Nikola Jokic;Jamal Murray;CJ McCollum,;;;Nikola Jokic;Jamal Murray;CJ McCollum,,Masterguy141
1809,"PhantomCam, RipCity, MileHighBasketball","CJ McCollum (15 PTS) splits the defense and lays it in off the glass! #PhantomCam

#RipCity 35
#MileHighBasketball 48

#NBAPlayoffs #NBAonABC ",CJ McCollum;;,CJ McCollum;;,,Masterguy141
1810,RIPCity,What we are all feeling after game 7. #RIPCity @trailblazers @Dame_Lillard,,,https://youtu.be/70ftneJlXYc,burtrosen
1811,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,Alexk894
1812,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,Polmatic
1813,RipCity,@BleacherReport CJ a cold-blooded assassin. #RipCity,CJ;,CJ;,,7eraa_
1814,,"Jared is a warlock, don't fuck with him apparently",Jared,Jared,,GoldnerPDX
1815,,@trailblazers my late grandmother who raised me was a die hard Blazers fan since day one! I know she was watching down from up above! #RipCity,Blazers;;,Blazers;;,https://twitter.com/i/web/status/1127726806197362688,asickles87
1816,RipCity,Mmmmm nuggets have never tasted so good #RipCity,nuggets,nuggets,,christinadep98
1817,,McCollum is damn cold,McCollum,McCollum,,armvni3SQ
1818,,"🏀 FINAL SCORE THREAD 🏀

CJ McCollum goes off for 37 PTS, powering the @trailblazers (4-3) past Denver and into the Western Conference Finals! #NBAPlayoffs

#RipCity 100
#MileHighBasketball 96

Evan Turner: 14 PTS
Damian Lillard: 13 PTS, 10 REB, 8 AST
Enes Kanter: 12 PTS, 13 REB ",";CJ McCollum, Denver, Western Conference Finals;;;Evan Turner;Damian Lillard;Enes Kanter ",";CJ McCollum, Denver, Western Conference Finals;;;Evan Turner;Damian Lillard;Enes Kanter ",,TheMargilaj77
1819,,"Yes! Reppin' Brookfield, a 15 minute walk to Oracle. ",;Oracle,;Oracle,https://twitter.com/NBCSNorthwest/status/1127724041253609472,CarlosRWC650
1820,RipCity,"37 PTS
17-29 FGM
POR wins series 4-3
#RipCity ",;FGM;POR;,;FGM;POR;,,atl_falcons123
1821,,"Blazers win! BLAZERS WIN! Portland is going to the Western Conference Finals after knocking off Denver in Game 7 in an instant classic. Take a bow, CJ McCollum! #RipCity ","Blazers;BLAZERS;Portland,Western Conference Finals,Denver;CJ McCollum;","Blazers;BLAZERS;Portland,Western Conference Finals,Denver;CJ McCollum;",,mckenna_ross_
1822,ripcity,"""We coming to The Town!!!""

@Dame_Lillard's family is 🔥🔥🔥

#ripcity ",;;,;;,,CarlosRWC650
1823,,"We’re gonna get swept in the first round again... Dame and CJ can’t play together.. they don’t have enough players around them.. the list goes on. Haters, WE ARE GOING TO THE WESTERN CONFERENCE FINALS BABY! #RipCity",";Dame, CJ;;;WESTERN CONFERENCE FINALS",";Dame, CJ;;;WESTERN CONFERENCE FINALS",,ebensteiner11
1824,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,Real_JPIII
1825,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,franciscoronel_
1826,RipCity,"37 PTS
17-29 FGM
POR wins series 4-3
#RipCity ",;FGM;POR;,;FGM;POR;,,joefrazier
1827,RipCity,Next chapter in the storybook: WESTERN CONFERENCE FINALS #RipCity,Western Conference Finals,Western Conference Finals,,tylerbaggenstos
1828,,Yes You can:) @cumhuriyetgzt,,,https://twitter.com/nbcsnorthwest/status/1127647286098403328,mh_hakan
1829,"Billions, RipCity, NBAPlayoffs","Thank you @stephenkunken !

#Billions @trailblazers #RipCity #NBAPlayoffs ",;,;,https://twitter.com/welldrawndog/status/1127718411319037952,sonjohnson966
1830,RipCity,"@Sam_Vecenie What's Jennifer's twitter handle?

#RipCity",Jennifer;,Jennifer;,,SoCalJCred
1831,,My first ever playoff series as a Blazer fan was in 2003 - the last Game 7 when they almost came back from 3-0 down. Can't believe it's been a 1️⃣6️⃣ year wait for a Game 7 on such a sweet day. Thank you Mẹ for being there for me through all those years! #RipCity #MothersDay,Blazer;;;,Blazer;;;,https://twitter.com/i/web/status/1127726904159678464,thuc__v
1832,,"Thank you, @nuggets for an incredible series. You were a formidable team. 

@MayorHancock, I’m looking forward to some Denver brews. 

#RipCity ",;;Denver;,;;Denver;,,eileenparkpdx
1833,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,FatherTrev
1834,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,jay6000001
1835,"RipCity, Believe, NBAPlayoffs","Nobody will give #RipCity a chance in the WCF against Golden State. And that’s just fine with me. 

#Believe #NBAPlayoffs","WCF, Golden State;;","WCF, Golden State;;",,cliffcgibson
1836,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,MrHamiltonPE
1837,RipCity,Next chapter in the storybook: WESTERN CONFERENCE FINALS #RipCity,WESTERN CONFERENCE FINALS,WESTERN CONFERENCE FINALS,,SportITood
1838,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,DonnieBaby__
1839,"RipCity, NBAPlayoffs","CJ McCollum (37 PTS, 9 REB) DOMINATED as the @trailblazers head to the WCF! 🔥

#RipCity | #NBAPlayoffs ","CJ McCollum,WCF;","CJ McCollum,WCF;",,TyDelbridge
1840,,"Thank you, @nuggets for an incredible series. You were a formidable team. 

@MayorHancock, I’m looking forward to some Denver brews. 

#RipCity ",;;Denver;,;;Denver;,,NickKrupke
1841,RipCity,“Flatten it out and I’ll get us a bucket “ CJ TIME 👌 #RipCity,CJ,CJ,,owenlublinerman
1842,RipCity,No way this @trailblazers season was ending today. Congrats to the team and all of #RipCity for making it to the Western Conference Finals and providing so many memories along the way. Feels like there are many more to come against Golden State.,;Western Conference Finals;Golden State,;Western Conference Finals;Golden State,,gradyslady
1843,ripcity,"""We coming to The Town!!!""

@Dame_Lillard's family is 🔥🔥🔥

#ripcity ",;;,;;,,Tiagojacintoda2
1844,RipCity,@BlakeInThePNW I had a Porter cup from that year. Glad to see you preserved yours! #RipCity,Porter;;,Porter;;,,chillastoria
1845,RipCity,"A reporter just referred to Meyers as “Miles.” @thekidet stops him, “It’s MEYERS, 
@MeyersLeonard11.” 😂😂😂
#RipCity #ItsMeyers ","Meyers,Miles;MEYERS;;","Meyers,Miles;MEYERS;;",,AhdemAmca
1846,,"""It's unacceptable and it's BS. Hopefully there's some consequences"" @Dame_Lillard on the Nuggets analyst who said to kick @bosnianbeast27 in the shin #RipCity ",;Nuggets,;Nuggets,,TheJaiminator
1847,"NotToday, ripcity",CJ McBlock'Em #NotToday #ripcity,CJ McBlock'Em,CJ McBlock'Em,,bootytime2k
1848,,"Thank you, @nuggets for an incredible series. You were a formidable team. 

@MayorHancock, I’m looking forward to some Denver brews. 

#RipCity ",;;Denver;,;;Denver;,,KOINNews
1849,"TheMasters, TigerWoods, Kanter, Masters, PaulGeorge, Lillard, Celtics, Dame, RipCity, GameofThronesSeason8",#TheMasters #TigerWoods #Kanter #Masters #PaulGeorge #Lillard #Celtics #Dame #RipCity #GameofThronesSeason8 take a look here 👉📸,,,https://twitter.com/i/web/status/1127726963005718528,Arreadah
1850,RipCity,"This is a special team. A special year. 

Soak this in... it’s a good time to live in Portland. #RipCity",;;;Portland;,;;;Portland;,,aguilarxs57
1851,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,NBAObservateur
1852,"NBAplayoffs, RipCity","THE CJ GAME!!!

#NBAplayoffs
#RipCity ",CJ;;,CJ;;,,taydaddy19
1853,winitfortheschonz,#winitfortheschonz Rip City Baby!!!🏀🏀🤙🤙,Rip City,Rip City,,shonalei
1854,"nbaplayoffs, game7, RipCity",Never been so excited for a flight to San Francisco!!! Enjoy this RIPCITY 🏀❤️#nbaplayoffs #game7 #RipCity,San Francisco;RIPCITY,San Francisco;RIPCITY,,LongStoryLonger
1855,RipCity,@BleacherReport CJ a cold-blooded assassin. #RipCity,CJ;,CJ;,,brian_reynoso27
1856,RipCity,"BLAZERS WIN!!!!! #RipCity 

LET'S GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO!!!!!!",BLAZERS;;,BLAZERS;;,,gradyslady
1857,,Great to know that this floor and these hoops aren’t ready to be packed away for the summer.  @trailblazers @ModaCenter #ripcity,;,;,,schmemmm
1858,RipCity,YEEEZ WCF HERE WE GOOOO #RipCity,WCF,WCF,,Redstainnn
1859,,"@Enes_Kanter I said if the @trailblazers went to the WCF I'd buy your jersey. Just ordered it. I don't care what happens in the off-season, you are an honorary Blazer for life. #RipCity",WCF;;Blazer;,WCF;;Blazer;,https://twitter.com/i/web/status/1127727050934980608,taternapkins
1860,ripcity,"The moment the clock hit 0.0 was pure chaos on the court 

Be part of it here! 

#ripcity ",;;,;;,,_MinuteMan_
1861,RipCity,"Walking around #RipCity this afternoon after the game...everyone hugging and high fiving...random chants of ""let's go Blazers"" everywhere.  Portland during a deep Blazers playoff run is magical.","Blazers;Portland,Blazers","Blazers;Portland,Blazers",,jeremykmiller
1862,RipCity,One series away from making a trip back home for a Finals game. This shit is surreal. Bring me home Portland. Bring me home. #RipCity,Finals;;Portland;;,Finals;;Portland;;,,J_Stone12
1863,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,HackettBoy
1864,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,jordantura1
1865,,He knew it was a bucket the whole way,,,,DonnieBaby__
1866,,BLAZERS! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #RipCity,BLAZERS;,BLAZERS;,,SammieKaitXO
1867,,"CJ McCollum shines as Portland advances to the Western Conference Finals, via @TwitterMoments  @trailblazers #ripcity ","CJ McCollum, Portland, Western Conference Finals","CJ McCollum, Portland, Western Conference Finals",https://twitter.com/i/web/status/1127727108636205056,RobShiveley
