ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
197,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,AdamVazquez1
198,,"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade ",uterus;;;,;;;,,Joycelmcgill
199,,"FACT: Today, 73% of Americans don’t want to see Roe v. Wade overturned.

The vast majority of Americans support #RoevWade and the constitutional right to access abortion. ","Americans,Roe v. Wade;Americans","Americans,Roe v. Wade;Americans",,TBlackwe85
200,RoeVWade,Reminder: Roe herself DESPERATELY wanted to see #RoeVWade overturned. (But Planned Parenthood won’t want us to know that),"Roe, Planned Parenthood","Roe, Planned Parenthood",,1catherinesiena
201,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,mike22usa
202,,No wonder Trump/Pence love Saudi prince MBS so much- all three LOVE imposing their extreme views of their religion to control and oppress women. #RoeVWade #AlabamaAbortionBan,"Saudi,MBS;","Saudi,MBS;",,RK21807203
203,"fiverr, AlabamaAbortionBan","Are you looking for convert PSD to HTML? Contact me at any time on #fiverr
Jets Gase #AlabamaAbortionBan #WednesdayWisdom Black Mirror #RoeVWade Morty 
","PSD,HTML;Jets Gase,Black Mirror, Morty",; Morty,https://twitter.com/i/web/status/1128733071253987328,shafiqhammad7
204,RoeVWade,"The attack on women’s bodies is real. We aren’t going to be silent. 

Our voices will be heard. 

✊🏾✊✊🏻✊🏼✊🏽✊🏿

#RoeVWade ",;;,;;,,kylinmichelle
205,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,youngdan63
206,,"I say this to the women in Alabama and all over the world:

💯 I am white
💯 I am old
💯 I am a man
💯 I am disgusted by us
💯 I will spend the rest of my life fighting the #GOP

AND-I-AM-WITH-YOU 💯

#RoeVWade #GOPCruelty #VoteBlueToSaveAmerica #ImWithHer #WednesdayWisdom ",Alabama;;;;;;;,Alabama;;;;;;;,,mojojaxville
207,RoeVWade,"#RoeVWade Alabama 

Watching these men pass this BS is fucking galling. Fucking Hypocrites. I'm a dude. And I can assure you, if men got pregnant, abortion would be in the Bill-of-Rights. And there'd be DIY Abortion Kits in every HD and Lowes. If not drive-thru clinics.",";;;;;Abortion,Lowes;",";;;;;,Lowes;",,ccbovee
208,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion;Alabama,US,Israel",";Alabama,US,Israel",,Susanv12345
209,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion;Alabama,US,Israel",";Alabama,US,Israel",,OnceaSloan
210,,"Hey @JohnFugelsang - if you still deny the science of a fetus being a human, stop telling us you care about the climate.
#RoeVWade",;,;,https://twitter.com/i/web/status/1128733076123787264,rvolt24
211,RoeVWade,"I’ve rewritten tweets on the AL abortion bill four times.

#RoeVWade is the law of the land. It’s about medical  bodily autonomy, NOT just abortion.

The precedent set is dangerous for EVERYBODY if AL doesn’t overturn this bill. NOT. JUST. WOMEN.",AL;;abortion;AL,AL;;;AL,,unetomaterouge
212,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Abortion;,;,,Jspiller1112
213,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","
Abortion,Israel;Alabama,US,Israel","
,Israel;Alabama,US,Israel",,1eaglesfan
214,RoeVWade,#RoeVWade let the American people vote on Abortion not 9 robed people and end this court overreach that has killed millions!!,"American,Abortion","American,",,GupMac
215,RoeVWade,"Maybe if we called school shootings ""post-birth abortions"" the Republican Party would give a damn about them. #RoeVWade #AlabamaAbortionBan",Republican Party;,Republican Party;,,AntC38
216,RoeVWade,"Impeach Brett Kavanaugh. 

He lied under oath. 

At a minimum. 

#RoeVWade",Brett Kavanaugh;;;,Brett Kavanaugh;;;,,KellsBooks
217,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,BizCoachjkr
218,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,gbarberee
219,,"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade ",uterus;;;;,;;;;,,atomiumlondon
220,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;,;,,kindalpacarj1
221,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,RobertLogue64
222,,"Alabama rapists thank the state GOP for finally giving every one of them the option to pick the mother of their next child.   
#RoevWade","Alabama,GOP;","Alabama,GOP;",,JIMrichards1010
223,RoeVWade,"The attack on women’s bodies is real. We aren’t going to be silent. 

Our voices will be heard. 

✊🏾✊✊🏻✊🏼✊🏽✊🏿

#RoeVWade ",;;;,;;;,,darberella
224,RoeVWade,"It matters who controls the Senate, and the Supreme Court. #RoeVWade 

","Senate,Supreme Court;","Senate,Supreme Court;",https://www.latimes.com/nation/la-na-abortion-bans-states-roe-wade-supreme-court-20190511-story.html,Johnson18Marty
225,,"Alabama rapists thank the state GOP for finally giving every one of them the option to pick the mother of their next child.   
#RoevWade",GOP;,GOP;,,AnitherSpace
226,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,VeracityThe
227,,"Women could get 30 years in prison for having a miscarriage in Georgia. We all saw this coming and now it’s time to resist. Bankrupt the states that ban abortions until they overturn these laws. Women deserve better. 

#RoeVWade 

",Georgia;;;;,Georgia;;;;,,Apples4Grannies
228,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Albama;,Albama;,,JOpipari
229,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,Dillysdoll
230,,"Such a ruthless, vile and downright evil act on the women and girls of Alabama. We must fight like hell to protect #RoeVWade ",Alabama;,Alabama;,,teddy_cat1
231,,"Alabama rapists thank the state GOP for finally giving every one of them the option to pick the mother of their next child.   
#RoevWade","Alabama,GOP;","Alabama,GOP;",,Letapaolema
232,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,Willowohwillow
233,fiverr,"@susyninvest Are you looking for convert PSD to HTML? Contact me at any time on #fiverr
Jets Gase #AlabamaAbortionBan #WednesdayWisdom Black Mirror #RoeVWade Morty 
","PSD,HTML;Jets Gase,Black Mirror, Morty",; Morty,https://twitter.com/i/web/status/1128733097971703810,shafiqhammad7
234,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,hoatzin
235,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,TRob3602
236,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;;,;;,,jallyyy__
237,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,SimiMiller007
238,,"45 people and their 87,000 bots with cartoon character profile images and less than 20 followers are out debating #RoeVWade today on Twitter.",Twitter,Twitter,,c11blb
239,RoeVWade,"The Supreme Court said in #RoeVWade that every American woman's right to privacy—their right to choose—is ""fundamental."" It is a civil right.

Taking away that freedom—as the #AlabamaAbortionBan does—is not only illegal, it is an attempt to drag us backwards. #WeWontGoBack",Supreme Court;,Supreme Court;,,Jacala63
240,,"I'm still waiting for crusader for women's rights, Ivanka Trump to rebuke Alabama lawmakers. Has anyone heard from her, or is she doing what she usually does when women's rights are under assault — which is go into hiding. #AlabamaAbortionBan #RoeVWade #WomensRightsAreHumanRights ","Ivanka Trump,Alabama;;","Ivanka Trump,Alabama;;",,CryBabyNewsCom
241,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,eternallystark
242,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,purplelar
243,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,morgan4prezy
244,RoevWade,Students for Life of America is a post-#RoevWade organization - we CAN and WILL abolish Abortion!,"Students for Life of America, Abortion","Students for Life of America, ",,1catherinesiena
245,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,3340Vivian
246,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,geekyeddieg
247,RoeVWade,"Impeach Brett Kavanaugh. 

He lied under oath. 

At a minimum. 

#RoeVWade",Brett Kavanaugh;;;,Brett Kavanaugh;;;,,RNA_zokilavabe
248,,America is where the Planned Parenthood shooter was too insane to stand trial for murder but not too insane to legally buy semi automatics.  #RoeVWade,"America,Planned Parenthood","America,Planned Parenthood",,SimiMiller007
249,,"If you hate slavery, don’t own one. ",,,https://twitter.com/faithdellene/status/1128655978872832000,collapsewizard
250,RoeVWade,Friendly reminder today when we are thinking of the abhorrent developments in Alabama. #RoeVWade,Alabama;,Alabama;,,Iepabrena
251,,"The legislation that would establish a near-total abortion ban in Alabama is dangerous and unconstitutional. This ban, along with the restrictive laws that were recently enacted in Georgia, Ohio, Kentucky, and Mississippi, is a direct attack on #RoeVWade.","Alabama;Georgia,Ohio,Kentucky,Mississippi","Alabama;Georgia,Ohio,Kentucky,Mississippi",,Cupcake072761
252,,Alabama’s abortion ban is a cruel and blatant attack on women—and it is part of a larger effort by extreme politicians to roll back #RoevWade. I’m going to fight these attacks every step of the way and I know women and men across the country are too.,"Alabama,Abortion;","Alabama,;",,kylinmichelle
253,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,ivylima10
254,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,JLynnNCT
255,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,wck461
256,,"Where are the outraged men? 
Which of you are going to publicly advocate for women's rights to our bodies and our personhood?
Who is going to stand with us? 
You want to be an ally? Here's your chance. #RoeVWade ",;;;;;,;;;;;,,AllegraIntegra
257,,America is where the Planned Parenthood shooter was too insane to stand trial for murder but not too insane to legally buy semi automatics.  #RoeVWade,"America,Planned Parenthood;","America,Planned Parenthood;",,JosieBLawson
258,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,4gators
259,,"Alabama rapists thank the state GOP for finally giving every one of them the option to pick the mother of their next child.   
#RoevWade","Alabama,GOP;","Alabama,GOP;",,SimiMiller007
260,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,DawnShmawn
261,,"please take two minutes to read this, it’s incredibly important and pertinent to what’s happening in several states. the weight of the legislation that’s being passed needs to be realized. #RoeVWade ",;;,;;,,dawndziuba
262,,@ewarren My grandson's Great Grandmother bleed out on a bathroom floor trying to keep a child from being sexually and physically abused by a man who wad already abusing their other 3. #RoeVWade #WarOnWomen #WomensRightsAreHumanRights,;,;,https://twitter.com/i/web/status/1128733136333021184,kentuckygrandma
263,,Alabama’s abortion ban is a cruel and blatant attack on women—and it is part of a larger effort by extreme politicians to roll back #RoevWade. I’m going to fight these attacks every step of the way and I know women and men across the country are too.,"Alabama,Abortion;","Alabama,;",,mikaasana
264,,"The only way to STOP the dystopian future horror show from happening is to VOTE BLUE in EVERY ELECTION, small or large, even when the candidate wasn't your 1st, 2nd or 3rd choice. 

#AlabamaAbortionBan #AbortionRights #RoeVWade #AlabamaSenate #WomensRightsAreHumanRights ",;,;,,joesgarage101
265,,"Joe Scarborough saying that young Democrats are pro life is complete and otter BS and misleading 100% lying to his audience. We have 3 kids all with partners making it 6 under 30 and not one wavers on their position about pro choice 
#RoeVWade #MorningJoe","Joe Scarborough,Democrats;;","Joe Scarborough,Democrats;;",,STabbytosavit
266,,"Roe v. Wade was decided before the ultrasound and before many medical and scientific advancements.

Today, we know human life begins at fertilization.

In reality, #RoevWade is regressive and outdated law. ",Roe v. Wade;;,Roe v. Wade;;,,LeadRight20
267,,"My wife and I created a Netflix show (out in 2020) that was going to shoot in Georgia. We decided to move production to Vancouver. I feel bad for the Georgia residents who lost out on work, but we morally couldn’t give money to such a horribly run state. #RoeVWade ","Netflix,Georgia;Vancouver;Georgia;","Netflix,Georgia;Vancouver;Georgia;",,AndreCecire
268,,"""If Conservatives had the same passion for migrant children, shooting victims, sick toddlers, young black men, Muslim families, LGBTQ teens, the environment, and women's autonomy that they have for embryos—they'd actually be pro-life.""

#Alabama
#RoeVWade ","Conservatives,Muslim,LGBTQ;","Conservatives,Muslim,LGBTQ;",,MaryIvankovich
269,,Exactly. And Georgia rapists and Ohio rapists.  And every rapist in every state is waiting in anticipation,";Georgia,Ohio;",";Georgia,Ohio;",,AbvlorLaura
270,WednesdayWisdom,"Safe Fast Trial is easy and great for all parties! But how does it work?... 

#WednesdayWisdom #RoeVWade #AlabamaSenate #WednesdayMotivation #WomensRightsAreHumanRights",;;,;;,https://www.youtube.com/watch?v=t-EbYnVLmKc&feature=youtu.be,insalrobo10
271,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,anglunaaa
272,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,julieorth2
273,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,cant_tweet87
274,,"Alabama rapists thank the state GOP for finally giving every one of them the option to pick the mother of their next child.   
#RoevWade","Alabama,GOP;","Alabama,GOP;",,CNMcPhee
275,,"Basic health care includes safe, legal abortion. Alabama’s backdoor abortion ban is an unconstitutional attack on women—an attack happening all across America. Let’s be very clear: We’re going to fight this ban and defend #RoeVWade. And we’ll win. ","Alabama,America;;;","Alabama,America;;;",,its_payt
276,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,buster_cupcake
277,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,madcosta
278,,America is where the Planned Parenthood shooter was too insane to stand trial for murder but not too insane to legally buy semi automatics.  #RoeVWade,"America,Planned Parenthood;","America,Planned Parenthood;",,octavia324
279,"fiverr, AlabamaAbortionBan","Are you looking for convert PSD to HTML? Contact me at any time on #fiverr
Jets Gase #AlabamaAbortionBan #WednesdayWisdom Black Mirror #RoeVWade Morty 
","PSD,HTML;;Jets Gase,Black Mirror,Morty",;;Morty,https://twitter.com/i/web/status/1128733154217320448,shafiqhammad7
280,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,katemcclelland7
281,RoevWade,I can’t believe we’re still debating #RoevWade in 2019. WTAF,;,;,,Jason_House
282,,"Alabama reaches a new, deeply unconstitutional low. Abortion is not a crime, it is a medical procedure, a constitutional right,  above all else, a choice for women to make without government interference. We’ll never stop fighting for women to have control over their own bodies. ",Alabama;Aboriton;,Alabama;Aboriton;,,andvamom2
283,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,wchardin15
284,,"Vitter promoted materials that claimed ""the pill kills"" - specifically, it said that taking birth control pills made you more likely to die a violent death. 

Good judgment is a pretty basic qualification for a judge. Vitter doesn't have it. #UnfittoJudge #courtsmatter ",VItter;,VItter;,,LivinNTrumpHell
285,,"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade ",uterus;;;,;;;,,bob_levitt
286,,"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade ",uterus;;;,;;;,,AishiaDeal
287,,Don’t look away from who is trying to turn back the clock on our basic human rights. Women are coming for these seats.  #Alabama #RoevWade,;;,;;,,kylinmichelle
288,,Alabama’s abortion ban is a cruel and blatant attack on women—and it is part of a larger effort by extreme politicians to roll back #RoevWade. I’m going to fight these attacks every step of the way and I know women and men across the country are too.,Alabama;,Alabama;,,jjstageface
289,,"Basic health care includes safe, legal Abortion. Alabama’s backdoor abortion ban is an unconstitutional attack on women—an attack happening all across America. Let’s be very clear: We’re going to fight this ban and defend #RoeVWade. And we’ll win. ","Abortion;Abortion,America;;",";,America;;",,anglunaaa
290,AlabamaAbortionBan,"#AlabamaAbortionBan is not yet in effect as of 51 minute ago. You still have time to call @GovernorKayIvey and let your thoughts be known.

Let her know it is up to her to stop the #AmericanTaliban.

Call 334.242.7100. #OccupyDC starts at home. 

PLEASE share now! ",;;;;,;;;;,,Tondalaoz
291,,"Basic health care includes safe, legal Abortion. Alabama’s backdoor abortion ban is an unconstitutional attack on women—an attack happening all across America. Let’s be very clear: We’re going to fight this ban and defend #RoeVWade. And we’ll win. ","Abortion;Alabama,America;;",";Alabama,America;;",,tabate252
292,,"Alabama reaches a new, deeply unconstitutional low. Abortion is not a crime, it is a medical procedure, a constitutional right,  above all else, a choice for women to make without government interference. We’ll never stop fighting for women to have control over their own bodies. ",Alabama;Abortion;,Alabama;;,,mightymykey1
293,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,snarkledark
294,,"45 people and their 87,000 bots with cartoon character profile images and less than 20 followers are out debating #RoeVWade today on Twitter.",Twitter,Twitter,,RyanWrecker
295,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,FancyFaceSCH
296,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,Krickette01
297,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,nfrancescutto
298,,"GP ""If you deny climate science is real, stop telling us you care about Frosted Flakes."" &lt;= equally coherent statement",Frosted Flakes,Frosted Flakes,https://twitter.com/i/web/status/1128733194294054915,Gormogons
299,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,SoniHorta
300,abortion,"@NARAL  posts defenses of #abortion like this, then deletes it...

Murder for convenience... Absolute ghouls.

#RoeVWade #StateSanctionedMurder ",;;;,;;;,https://twitter.com/i/web/status/1128733195149676545,mattatat138
301,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,144tzer
302,,"Alabama GOP is: 
SO MORAL
SO PRO LIFE
SO ANTI-BIG GOVERNMENT
SO CHRISTIAN
...they just voted to let the state force rape victims to carry their rapists' children.
#roevwade","Alabama,GOP;;;;;;","Alabama,GOP;;;;;;",,benponymt
303,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,SueAC185
304,,America is where the Planned Parenthood shooter was too insane to stand trial for murder but not too insane to legally buy semi automatics.  #RoeVWade,"America,Planned Parenthood;","America,Planned Parenthood;",,vibraniumiphone
305,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,ericboberic
306,,27 white males just decided what Alabama women can and can’t do with their own bodies and lives.  *(Males cause 100% of unwanted pregnancies),Alabama;,Alabama;,,sandytoze
307,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,ninasophia81
308,,"Basic health care includes safe, legal Abortion. Alabama’s backdoor abortion ban is an unconstitutional attack on women—an attack happening all across America. Let’s be very clear: We’re going to fight this ban and defend #RoeVWade. And we’ll win. ","Abortion;Alabama,America;;",";Alabama,America;;",,FancyFaceSCH
309,,"Doctor with a uterus, here. Since when has an all-female panel voted on men’s access to erectile dysfunction meds⁉️

Since NEVER.🙄

The same should go for an all-male panel voting on women’s reproductive rights‼️

#RoeVWade ",uterus;;;,;;;,,jsub199
310,RoeVWade,"Maybe if we called school shootings ""post-birth abortions"" the Republican Party would give a damn about them. #RoeVWade #AlabamaAbortionBan",Republican Party;,Republican Party;,,__D__U__D__E__
311,"Alabama, MenWhoHate, RoeVWade",These men just voted to kill women #Alabama #MenWhoHate #RoeVWade,,,,spicy_physics
312,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,PeterStechow
313,RoeVWade,"The attack on women’s bodies is real. We aren’t going to be silent. 

Our voices will be heard. 

✊🏾✊✊🏻✊🏼✊🏽✊🏿

#RoeVWade ",;;;;,;;;;,,AishiaDeal
314,AlabamaAbortionBan,Check out my latest piece about the #AlabamaAbortionBan that explains the GOP strategy behind this law and the recent Heartbeat Bills. #RoeVWade #BoycottAlabama #WomensRightsAreHumanRights,"GOP,Heartbeat Bills;","GOP,;",,cwalshCURO
315,RoeVWade,"The Supreme Court said in #RoeVWade that every American woman's right to privacy—their right to choose—is ""fundamental."" It is a civil right.

Taking away that freedom—as the #AlabamaAbortionBan does—is not only illegal, it is an attempt to drag us backwards. #WeWontGoBack",Supreme Court;;;,Supreme Court;;;,,helloluvah
316,,"Make no mistake about it, Alabama GOPers are giving rapists more protection than the victims of rape and want to take us back to the days of back-alley Abortion. This is just another assault against #RoeVWade.","Alabama GOPers,Abortion;","Alabama GOPers,;",,luvcorgis
317,RoeVWade,Reminder: 73% of Americans don’t want to see #RoeVWade overturned.,Americans,Americans,,cherylc1159
318,"AlabamaAbortionBan, AlabamaSenate","To all of the Trump supporters defending the #AlabamaAbortionBan that just passed in the #AlabamaSenate, please recall Donald Trump in 1999 said ""I'm very pro-choice.""  He's a conman, trying to overturn #RoeVWade just for votes. ","Trump,Donald Trump;","Trump,Donald Trump;",,DougSturgeon1
319,maga,"Abortion isn't just legal in Israel, it's free.
So all the anti-abortion #maga  ppl praising Alabama  trying to kill #RoeVWade will probably start demanding we end all US aid to Israel, am I right?","Abortion,Israel;Alabama,US,Israel",",Israel;Alabama,US,Israel",,Darqseyd
320,,"Alabama rapists thank the state GOP for finally giving every one of them the option to pick the mother of their next child.   
#RoevWade","Alabama,GOP;","Alabama,GOP;",,bobbiesean
321,,"The Alabama abortion law shows us exactly what trump meant when he said ""make America great AGAIN...""

He wants to take us back to the years of back-alley Abortion, when Women had NO SAY in their own bodies. 

Alabama is not an anomaly; it's a BLATANT assault on #RoeVWade.","Alabama,America,Abortion;Alabama","Alabama,America,;Alabama",,ariakumar
322,,Don’t look away from who is trying to turn back the clock on our basic human rights. Women are coming for these seats.  #Alabama #RoevWade,;;,;;,,JudyHarris15
