ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
252,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,SportAndCo_
253,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,TomodachiIV
254,"RipCity, AuthenticFan","Kan we take a selfie 😏

@Enes_Kanter #RipCity #AuthenticFan ",Kan;,Kan;,,Orko78969732
255,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,SeanRipCity
256,RipCity,"37 PTS
17-29 FGM
POR wins series 4-3
#RipCity ",;FGM;POR;,;FGM;POR;,,karrahspencer21
257,"MileHighBasketball, RipCity","Jamal Murray double-clutches on the tough finish! 

End of Q1 in Game 7:
#MileHighBasketball 29
#RipCity 17

Nikola Jokic: 8 PTS, 4 REB
Gary Harris: 7 PTS, 3 REB, 2 AST

#NBAPlayoffs #NBAonABC ",Jamal Murray;;;;Nikola Jokic;Gary Harris;,Jamal Murray;;;;Nikola Jokic;Gary Harris;,,febrian403
258,"RipCity, NBAPlayoffs2019",.@bosnianbeast27 knows what time it is. #RipCity #NBAPlayoffs2019,;,;,,DylanDdixon1378
259,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,StevenBurgos18
260,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,tarik_ibisevic
261,,Best thing about @trailblazers is they are a TEAM. One player is having an off night? No matter. We have others who can step up. Love these guys. #RipCity,;;;;;,;;;;;,https://twitter.com/i/web/status/1127723970617331712,chillastoria
262,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,BitchImCaillou
263,"RipCity, NBAplayoffs",That “end-of-rotation-scrub” just sent you fishin’ @nuggets! #RipCity #NBAplayoffs,;,;,,theseastacker
264,"RipCity, NBAPlayoffs","The @trailblazers move on to the Western Conference Finals for the first time since 2000! 

#RipCity | #NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,lakeover
265,"RipCity, AuthenticFan","Kan we take a selfie 😏

@Enes_Kanter #RipCity #AuthenticFan ",Kan;,Kan;,,LigayaLoyola
266,RipCity,"37 PTS
17-29 FGM
POR wins series 4-3
#RipCity ",;FGM;POR;,;FGM;POR;,,_xrojo_
267,"blazers, RIpCity",At Century Bar with a big turnout for the #blazers game. #RIpCity going nuts in here! I’m getting fan reactions for tonight on #koin6news!!!,Century Bar;;,Century Bar;;,,gradyslady
268,RipCity,"Evan Turner on his 4th quarter performance ""NOT BAD FOR AN END OF THE BENCH SCRUB.""
#RipCity",Evan Turner;,Evan Turner;,,kabe_76er
269,"RipCity, NBAPlayoffs","CHRISTIAN. JAMES. MCCOLLUM.

#RipCity | #NBAPlayoffs ",CHRISTIAN; JAMES; MCCOLLUM;,CHRISTIAN; JAMES; MCCOLLUM;,,its_Tripp31
270,,Shooting percentages suggest an ugly game. But @CJMcCollum’s fade-away in the lane and @thekidet’s clutch free throws? Beautiful. #RipCity,;;;,;;;,https://twitter.com/i/web/status/1127724012757368832,RManning47
271,RipCity,"Do the Portland Trail Blazers have a shot against the Warriors?
#RipCity","Portland Trail Blazers, Warriors;","Portland Trail Blazers, Warriors;",,rcshea17
272,,😭😭😭😭😭 we love you Nurk.,Nurk,Nurk,,catiahakkoum
273,,Why does it look like @CJMcCollum was smiling the whole play? 🙂,;,;,https://twitter.com/nba/status/1127718094456143872,BitchImCaillou
274,"ripcity, RipCityOnTheyAss",Loving me some @CJMcCollum today. #ripcity #RipCityOnTheyAss,;,;,,The_Xman19
275,ripcity,"""We coming to The Town!!!""

@Dame_Lillard's family is 🔥🔥🔥

#ripcity ",The Town;;,The Town;;,,NBCSNorthwest
276,,Where is @lisapease ? Did she pass out? 🤗,;,;,,beatrixarthur
277,"GRATEWINFELLAS, HADZOMOJ, RIPCITY",Lehigh BAD MAN #GRATEWINFELLAS #HADZOMOJ #RIPCITY,Lehigh,Lehigh,,PTB_RipCity
278,"RipCity, NBAPlayoffs","The @trailblazers come back to take Game 7 and advance to the Western Conference Finals! 💪

#RipCity | #NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,Swisha_35
279,RipCity,"37 PTS
17-29 FGM
POR wins series 4-3
#RipCity ",;FGM;POR;,;FGM;POR;,,RC3USMC
280,"Nuggets, Blazers, RipCity","Terry Stotts gives props to the #Nuggets for giving them a tough test 💯

#Blazers #RipCity ",Terry Stotts;,Terry Stotts;,,BlazersNationCP
281,"PhantomCam, RipCity, MileHighBasketball","CJ McCollum (15 PTS) splits the defense and lays it in off the glass! #PhantomCam

#RipCity 35
#MileHighBasketball 48

#NBAPlayoffs #NBAonABC ",CJ McCollum;;;;,CJ McCollum;;;;,,NJdoc
282,,Why does it look like @CJMcCollum was smiling the whole play? 🙂,,,https://twitter.com/nba/status/1127718094456143872,GeneralSlime
283,RipCity,"To younger #RipCity fans, this is what a deep playoff run feels like.  Its a joyous thing.",;,;,,ErickJohnson78
284,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",;WCF;;,;WCF;;,,SPORTSMEDIAWRLD
285,,@CJMcCollum @stevejones20 Enjoy seeing all these people talk about push off when Murray did the exact same thing on the other side 15 seconds earlier. Its def not a push off when they do it. Smh #ripcity #WCF,Murray;;,Murray;;,https://twitter.com/i/web/status/1127724066218004480,Jordie_ynwa
286,"Portland, TrailBlazers, Denver, Nuggets, Game, NBAPlayoffs","#Portland #TrailBlazers vs #Denver #Nuggets - Game 7 - Full #Game Highlights | 2019 #NBAPlayoffs
Portland Trail Blazers vs Denver Nuggets - Spel 7 - Volledige Spel hoogtepunte | 2019 NBA Playoffs
 #TampaBayWantsBasketball  #RipCity #nuggetsnation  #HollyRob","Portland Trail Blazers, Denver Nuggets","Portland Trail Blazers, Denver Nuggets",,CoachHollyRob
287,RipCity,This is @sturge86 to #RipCity RIGHT NOW!,,,,IamEast
288,,"Love this team, love Dame... even with a less than stellar series (by Dame standards) he’s such an important pivotal part of Blazers history...and present.  Celebrate the fuck out of this win, dude!  #LoveThatSmile #RipCity #BlazerBeliever #GetIt!","Dame,Dame,Blazers;;","Dame,Dame,Blazers;;",https://twitter.com/i/web/status/1127724071557292033,JRye82
289,,"A mother's embrace: ""How real it is!!!""

@Dame_Lillard celebrates with his family after clinching a berth to the Western Conference Finals.

#ripcity ",;Western Conference Finals;,;Western Conference Finals;,,PTB_RipCity
290,"RipCity, NBASundays, Time2Rise","CHRISTIAN JAMES MCCOLLUM appears. 🔪

#RipCity | @trailblazers

#NBASundays | #Time2Rise ",Christian James. McCollum;;,Christian James. McCollum;;,,ArsElectroniken
291,,"👏 @CJMcCollum pours in 37 PTS and comes up clutch late, helping the @trailblazers take Game 7 and advance to the Western Conference Finals! #RipCity #NBAPlayoffs

Game 1: Tuesday (5/14), 9pm/et, ESPN ",Western Conference Finals; ESPN,Western Conference Finals; ESPN,,lakeover
292,RipCity,"The Bay Area Blazers fans (@betathetapieta) are wild!

#RipCity

Via /@nilamadison ",Bay Area Blazers;;,Bay Area Blazers;;,,pinwheelempire
293,,"Holding the phone is Blazers assistant @DavidVanterpool, who should be a head coach in the NBA very soon! ","Blazers,NBA","Blazers,NBA",,BEasy4President
294,"RipCity, NBAPlayoffs","Thanks, brother!

@trailblazers #RipCity #NBAPlayoffs",;,;,,KellyAuCoin77
295,RipCity,"BLAZERS WIN!!!!! #RipCity 

LET'S GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO!!!!!!",BLAZERS;;,BLAZERS;;,,HaileyVMusic
296,,". @Dame_Lillard made his mom proud! ""My son just made it to the third round!"" 

Gina Johnson would also like to wish mom's a Happy Mother's Day. 

#ripcity ",;;Gina Johnson;,;;Gina Johnson;,,sarahwetjen
297,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,iam_hg
298,ripcity,THEY DID IT FOR THEY MAMA 🎶❤️🖤 #ripcity,,,,LStrannigan
299,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,TalknGrubb
300,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,C9Alex__Shinoda
301,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,jmcrossland21
302,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,ZARage_412
303,,"A mother's embrace: ""How real it is!!!""

@Dame_Lillard celebrates with his family after clinching a berth to the Western Conference Finals.

#ripcity ",;Western Conference Finals;,;Western Conference Finals;,,PoetAndrews
304,"NBAPlayoffs, Blazers, RipCity, Portland, WCF",Footage of CJ McCollum’s clutch jumper in game 7 vs Denver #NBAPlayoffs #Blazers #RipCity #Portland #WCF,"CJ McCollum, Denver","CJ McCollum, Denver",,WahzizNaim
305,RipCity,"He would've been proud. 

What a win @trailblazers! #RipCity ",;;,;;,,BattenKatie
306,"NBAPlayoffs, RipCity","The @trailblazers hold on to win Game 7 and advance to the Western Conference Finals! #NBAPlayoffs

Final in Denver:
#RipCity 100
#MileHighBasketball 96",Western Conference Finals;Denver;,Western Conference Finals;Denver;,,Kendreth_Roude
307,"DubNation, RipCity",At least I get one of my wishes this year. I'm excited. #DubNation #RipCity 🏀,;;,;;,,nkemeluecandice
308,"RipCity, Game7","When you play the game of thrones, you win or you go home @trailblazers #RipCity #Game7 ",game of thrones,game of thrones,https://www.instagram.com/p/BxYbbjqhhe3/?utm_source=ig_twitter_share&igshid=rzequrn1ds62,totovo
309,RipCity,The fight from these guys 💪 on to the Western Conference Finals! #RipCity,Western Conference Finals;,Western Conference Finals;,https://twitter.com/trailblazers/status/1127698069309382656,SupplyChainBrew
310,RipCity,"Evan Turner on his 4th quarter performance ""NOT BAD FOR AN END OF THE BENCH SCRUB.""
#RipCity",Evan Turner;,Evan Turner;,,resvirsky
311,,"@SONTHighlights Im a Raptors fan thru and thru, but Ive said time again I have the utmost respect for Dame and #RipCity Congrats on the series win!","Raptors,Dame","Raptors,Dame",https://twitter.com/i/web/status/1127724168756248576,KayCee647
312,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,shroudice
313,,We did it!! Blazers advance and my dreams of the Curry brothers playing each other in the Western Conference Finals is coming true! 👏👏👏#blazers #westernconferencefinals #ripcity,"Curry, Western Conference Finals;","Curry, Western Conference Finals;",https://twitter.com/i/web/status/1127724187865325568,alexicondevil
314,RipCity,"Chad, Kurto, Mum and I. #RipCity ","Chad, Kurto","Chad, Kurto",,DatBoyChadnay
315,ripcity,"""We coming to The Town!!!""

@Dame_Lillard's family is 🔥🔥🔥

#ripcity ",;;,;;,,SlmSen1
316,RipCity,Feeling a Mile High: Party like it’s 1999-2000 #RipCity @trailblazers rally to return to the Western Conference Finals. Games 1/2 vs. Golden State Tue/Thur in Oakland. Games 3/4 Sat/Mon in the Rose Quarter #NBAPlayoffs,"Western Conference Finals;Golden State , Oakland; Rose Quarter","Western Conference Finals;Golden State , Oakland; Rose Quarter",,godux1987
317,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,maple_1981
318,,Shooting percentages suggest an ugly game. But @CJMcCollum’s fade-away in the lane and @thekidet’s clutch free throws? Beautiful. #RipCity,;;,;;,,BethHyams
319,"RipCity, MileHighBasketball, NBAonABC","THE CLUTCH JUMPER FROM CJ McCOLLUM!

#RipCity 98
#MileHighBasketball 96

11.4 to play on #NBAonABC ",CJ McCOLLUM;;;,CJ McCOLLUM;;;,,nazabalian
320,RIPCity,"@CJMcCollum @HamzahG_24 @stevejones20 Torrey Craig when he sees this reply

#RIPCity ",Torrey Craig;,Torrey Craig;,,_IamGOD___
321,,Carried the team today,,,,smartguy_kure
322,RipCity,"Kanters post-game X-Ray on possible separated shoulder after Blazers close the series out in Denver. 

#RipCity
#MileHighBasketball
#GamblingTwitter
#NBATwitter 
#NBAPlayoffs
#BBN
@Enes_Kanter ","Kanters, Blazers, Denver;;;;;;;","Kanters, Blazers, Denver;;;;;;;",https://twitter.com/i/web/status/1127724224163008518,LuckyLeftEye
323,ripcity,"""We coming to The Town!!!""

@Dame_Lillard's family is 🔥🔥🔥

#ripcity ",;;,;;,,ChristianGmelon
324,RipCity,Oracle on Wed. #RipCity 💪🏾,Oracle;,Oracle;,,ThatfatfoolChef
325,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,GeneralSlime
326,RipCity,"The @trailblazers are going to the Western Conference Finals!!! 
#RipCity ",Western Conference Finals;,Western Conference Finals;,,tariq_rah0
327,RipCity,It's dames team but cj held it down and was clutch. #RipCity,,,,Quinn510_
328,,"A mother's embrace: ""How real it is!!!""

@Dame_Lillard celebrates with his family after clinching a berth to the Western Conference Finals.

#ripcity ",;Western Conference Finals;,;Western Conference Finals;,,kojikojima87
329,,"A professional website can boost 30% sale of your business.

hire a professional web developer from here:          

#wordpress #Webdesign #landingpage #wordpresswebsite #RipCity ",;;,;;,https://twitter.com/i/web/status/1127724244090200065,FahimFaaiz
330,,"TRAIL BLAZERS 🆚 WARRIORS

Series: 
GSW -475
POR +400

Game 1:
GSW (-8)
Total 218

(@betonline_ag)

BET IT ▶️ 

#RipCity #DubNation #NBAPlayoffs 
 ","BLAZERS, WARRIORS;GSW;POR;;GSW;;;;","BLAZERS, WARRIORS;GSW;POR;;GSW;;;;",,pittman_nairobi
331,,"Won't make the playoffs.

Can't beat the Thunder with their starting center down and backup playing with one arm.

Their star guards can't win in the playoffs, anyway.

And now there's no way they can win game 7 on the road.

Right...? 

@trailblazers #RipCity #NBAPlayoffs 👊😎👊",;Thunder;;;;,;Thunder;;;;,,gdea7s_57
332,,BLAZERS! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #RipCity,BLAZERS;,BLAZERS;,,theseastacker
333,,"🏀 FINAL SCORE THREAD 🏀

CJ McCollum goes off for 37 PTS, powering the @trailblazers (4-3) past Denver and into the Western Conference Finals! #NBAPlayoffs

#RipCity 100
#MileHighBasketball 96

Evan Turner: 14 PTS
Damian Lillard: 13 PTS, 10 REB, 8 AST
Enes Kanter: 12 PTS, 13 REB ",";CJ McCollum, Denver, Western Conference Finals;;;;Evan Turner;Damian Lillard;Enes Kanter",";CJ McCollum, Denver, Western Conference Finals;;;;Evan Turner;Damian Lillard;Enes Kanter",,splatereffect
334,RipCity,"The matchup is set.

#RipCity ",;,;,,NicholasBattey9
335,,"""Couple months ago I was at home, I didn't have a job.  Now I'm trying to go to the Western Conference Finals.  It's a huge blessing, thankfully we're just going to go out there and give it 100%"" @Enes_Kanter #RipCity ",;Western Conference Finals;,;Western Conference Finals;,,gnrlrauf
336,RipCity,"I'm on cloud 0.9
#RipCity",,,,jamiekirkland
337,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,davinsweeney
338,,"A mother's embrace: ""How real it is!!!""

@Dame_Lillard celebrates with his family after clinching a berth to the Western Conference Finals.

#ripcity ",;Western Conference Finals;,;Western Conference Finals;,,Morgan_Dancer
339,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,woahitsmarissa_
340,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,dnzlw_
341,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,kendrac_atc
342,RipCity,No way this @trailblazers season was ending today. Congrats to the team and all of #RipCity for making it to the Western Conference Finals and providing so many memories along the way. Feels like there are many more to come against Golden State.,;Western Conference Finals; Golden State,;Western Conference Finals; Golden State,,gumboqueen3030
343,RipCity,Uh yeah. I would agree! #RipCity,;,;,,jasonjpineda
344,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,GoatedAmir
345,,"True story…. When the home team can’t sell games out, it opens the door to the enemy ",;,;,https://twitter.com/NBCSNorthwest/status/1127647916623945728,sarahwetjen
346,RipCity,VIDEO: How is @Enes_Kanter holding up with Ramadan fasting in full effect? #RipCity,Ramadan;,;,,Asimaga01
347,,Great to know that this floor and these hoops aren’t ready to be packed away for the summer.  @trailblazers @ModaCenter #ripcity,;,;,,Morgan_Dancer
348,RipCity,Still Hype! #RipCity,;,;,,sgsims_
349,"Portland, TrailBlazers, Denver, Nuggets, Game, NBAPlayoffs","#Portland #TrailBlazers vs #Denver #Nuggets - Game 7 - Full #Game Highlights | 2019 #NBAPlayoffs
Portland Trail Blazers vs Denver Nuggets - Spel 7 - Volledige Spel hoogtepunte | 2019 NBA Playoffs
 #TampaBayWantsBasketball  #RipCity #nuggetsnation  #HollyRob","Portland Trail Blazers, Denver Nuggets,Volledige Spel,2019 NBA Playoffs","Portland Trail Blazers, Denver Nuggets,Volledige Spel,2019 NBA Playoffs",,RobJonesJr
350,,Happy Mother’s Day!,,,,davekolb
351,RipCIty,sill incredulous #RipCIty,,,,jyu_pdx
352,RipCity,"Walking around #RipCity this afternoon after the game...everyone hugging and high fiving...random chants of ""let's go Blazers"" everywhere.  Portland during a deep Blazers playoff run is magical.","Blazers;Portland,Blazers","Blazers;Portland,Blazers",,Cal_cab_503
353,RipCity,See you at Games 3 4 and 6 #RipCity!!!! Flying home on Friday night - CAN'T WAIT!!!!,;,;,,BrownBlazerPDX
354,"RipCity, NBAPlayoffs","#RipCity is back in the Western Conference Finals! 👏 

#NBAPlayoffs ",Western Conference Finals;,Western Conference Finals;,,GeneralSlime
355,,"In round one, the media and officiating bias all belonged to OKC. In round 2, the media and officiating all belonged to Jokic. This entire postseason has been about whoever Portland is playing. We can wipe the slate clean now, but that needs to be said. #RipCity",OKC;Jokic;Portland;;,OKC;Jokic;Portland;;,https://twitter.com/i/web/status/1127724365011795968,jcstong13
356,,"The @trailblazers made the playoffs as a 3-seed, blew away the @okcthunder with relative ease and beat the 2-seed @nuggets by winning Game 7 on the road.

Let’s just think about that for a second before moving on to the WCF. #RipCity",;WCF;,;WCF;,,BattenKatie
357,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,AirTsinelas
358,,BLAZERS! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #RipCity,BLAZERS;,BLAZERS;,,OR_TRHunter
359,"DubNation, RipCity","#DubNation vs #RipCity for the WCF , This is gonna be interesting",WCF,WCF,,fuckingkevin_
360,RipCity,"The matchup is set.

#RipCity ",;,;,,taraleeromero
361,,Church league!!!,,,,Psychedelicbake
362,,"July 2018: KD told C.J. McCollum on the Pull Up Podcast - ""...Don't worry about what goes on at the top of things."" 

May 12, 2019: 
How about that?  🤔🤔🤔🤔
WCF - Portland Trail Blazers vs Golden State Warriors

#RipCity ",";KD,C.J. McCollum,Pull Up Podcast;;;WCF, Portland Trail Blazers, Golden State Warriors;",";KD,C.J. McCollum,Pull Up Podcast;;;WCF, Portland Trail Blazers, Golden State Warriors;",,Rodney_Davis31
363,"RipCity, NBAPlayoffs","CHRISTIAN JAMES MCCOLLUM appears.

#RipCity | #NBAPlayoffs ",CHRISTIAN JAMES MCCOLLUM;,CHRISTIAN JAMES MCCOLLUM;,,AGuyNameKyle
364,,@broussard40 @CB2000x @BleacherReport @trailblazers Or this,,,https://twitter.com/nba/status/1127694347284221953?s=21,Adamqg
365,,"""It’s a shame that all of the great storylines this series has to offer... might last for only five games or so, but maybe Lillard or McCollum have at least one more supernova performance in them to at least stretch it to six."" #RipCity #jennifer",";Lillard, McCollum;",";Lillard, McCollum;",https://twitter.com/i/web/status/1127724440454746112,cohenesque
366,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,Therealusoking
367,,"Won't make the playoffs.

Can't beat the Thunder with their starting center down and backup playing with one arm.

Their star guards can't win in the playoffs, anyway.

And now there's no way they can win game 7 on the road.

Right...? 

@trailblazers #RipCity #NBAPlayoffs 👊😎👊",;Thunder;;;;,;Thunder;;;;,,javibuckets
368,,"Heading into the Western Conference Finals it’s important that we remember to distinguish between the two types of Warriors fans:

1) Real Warriors fans who supported their team like crazy through a ton of lean years; and
2) Former Lakers fans. #RipCity","Western Conference Finals, Warriors;Warriors;Lakers","Western Conference Finals, Warriors;Warriors;Lakers",,GeoffFolsom
369,RipCity,"Walking around #RipCity this afternoon after the game...everyone hugging and high fiving...random chants of ""let's go Blazers"" everywhere.  Portland during a deep Blazers playoff run is magical.","Blazers; Portland, Blazers","Blazers; Portland, Blazers",,BrownBlazerPDX
370,,". @bosnianbeast27 joined the @trailblazers on the court after they clinched a WCF berth. 

Where have we seen that wave before...? 

#ripcity ",WCF;;,WCF;;,,jaxonfox23
371,RipCity,Good day to be a @trailblazers fan! #RipCity,,,,RayneLegras
372,,"July 2018: KD told C.J. McCollum on the Pull Up Podcast - ""...Don't worry about what goes on at the top of things."" 

May 12, 2019: 
How about that?  🤔🤔🤔🤔
WCF - Portland Trail Blazers vs Golden State Warriors

#RipCity ",";KD, C.J. McCollum,Pull Up Podcast;;;WCF, Portland Trail Blazers, Golden State Warriors;",";KD, C.J. McCollum;;;WCF, Portland Trail Blazers, Golden State Warriors;",,EricDaRapper
373,,THIS MAN IS CONTINUING WITH THE REPPING OF RIPCITY.,RIPCITY,RIPCITY,,C9Alex__Shinoda
374,,"A mother's embrace: ""How real it is!!!""

@Dame_Lillard celebrates with his family after clinching a berth to the Western Conference Finals.

#ripcity ",;Western Conference Finals;,;Western Conference Finals;,,coreybamba
375,,"👏 @CJMcCollum pours in 37 PTS and comes up clutch late, helping the @trailblazers take Game 7 and advance to the Western Conference Finals! #RipCity #NBAPlayoffs

Game 1: Tuesday (5/14), 9pm/et, ESPN ",Western Conference Finals;ESPN,Western Conference Finals;ESPN,,PattersonKipre
376,,This live lol,,,,jmcrossland21
377,RipCity,"Walking around #RipCity this afternoon after the game...everyone hugging and high fiving...random chants of ""let's go Blazers"" everywhere.  Portland during a deep Blazers playoff run is magical.",Blazers; Blazers,Blazers; Blazers,,reid_tingley
378,RipCity,I have seen three cars flipped in downtown portland because of the @trailblazers win... #RipCity,portland,portland,,BrianRHolmes
379,RipCity,The @trailblazers have made the leap. First WCF appearance since 2000 and they have their leader #RipCity,;WCF,;WCF,https://jhmlkennedy.wixsite.com/website/home/damian-lillard-is-the-people-s-champ,JahmalKennedy
380,RipCity,"He would've been proud. 

What a win @trailblazers! #RipCity ",;,;,,BrownBlazerPDX
381,RipCity,need a rodney update asap #RipCity,,,,drew_hunt
382,"MothersDay19, RipCity, USWNT, HappyMotherDay2019",Warriors in 5 #MothersDay19 #RipCity #USWNT Harkless #HappyMotherDay2019 Mrazek,Warriors,Warriors,http://bit.ly/2QsErKI#7065655d4c748a3ceaa334f0094229ca,kamau_calvin
383,RipCity,VIDEO: How is @Enes_Kanter holding up with Ramadan fasting in full effect? #RipCity,Ramadan;,;,,sarahwetjen
384,RipCity,"He would've been proud. 

What a win @trailblazers! #RipCity ",;,;,,Anisocytosis
385,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;,CJ McCollum;,,tariq_rah0
386,,This team. THIS TEAM Y’all!!!! 😭❤️🖤 so proud. Getting to see my team in the western conference finals for the first time in 19 years!!! So excited! #RipCity,;western conference finals;;,;western conference finals;;,https://twitter.com/i/web/status/1127724540816121856,Anna_Frenzy
387,RipCity,I’m also finalizing my roses tattoo for my boys. #RipCity @trailblazers,;,;,,catiahakkoum
388,"Dametime, RipCity","@trailblazers Now it's #Dametime, more than ever! #RipCity ",,,,JohnyMohawk
389,RipCity,"The Bay Area Blazers fans (@betathetapieta) are wild!

#RipCity

Via /@nilamadison ",Bay Area Blazers;;,Bay Area Blazers;;,,gamianskillard
390,,This man @CJMcCollum takes over Game 7 and immediately drops wisdom on his post game interview. Guy is a stud.  Congrats on advancing @trailblazers !!#RipCity,;;,;;,,Morgan_Dancer
391,"RipCity, Blazers","You couldn't have chosen a better legend to emulate, Enes Kanter. 👊

#RipCity #Blazers ",Enes Kanter;,Enes Kanter;,,gnrlrauf
392,"PhantomCam, RipCity, NBAPlayoffs","CJ McCollum sinks the game-clinching jumper in #PhantomCam!

#RipCity 
#NBAPlayoffs ",CJ McCollum;;,CJ McCollum;;,,JTolbert29
