ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
264,"savetheplanet, BillNye",Climate Change is real. It is happening. We need urgent solutions now. #savetheplanet #BillNye,Climate Change;;;,;;;,,L5Nic
265,"Trump, MAGA","OMG make it stop #Trump compared himself to another dictator. #MAGA you are insane if you think he’s ok. The first thing dictators do is get rid of the educated and guns. The joke is on you. Watch #BillNye we need #ClimateAction, not a crazy person with a fake wall.",;;;;,;;;;,https://twitter.com/i/web/status/1128014011755155457,TheSpeedSnail
266,BillNye,"Without getting into politics, I can't help but marvel at how #BillNye looks about 20 years younger than he ought to. Must be all that science ;)",;,;,https://twitter.com/i/web/status/1128014043162259456,ChrisLadel
267,"LastWeekTonight, JohnOliver, BillNye",He was too funny on #LastWeekTonight with #JohnOliver last night 👍 #BillNye,,,,ATrustedChoice
268,"JoeBiden, Democrats, Liberals, WalkAwayFromDemocrats, Consensus2019, MondayMotivation",#JoeBiden compromised by China #Democrats #Liberals  #WalkAwayFromDemocrats #Consensus2019 #MondayMotivation #DorisDay #XMenDay #BillNye #NYPD #Upfronts @SpeakerPelosi @RepMaxineWaters @maziehirono Vote #Trump2020 #MAGA #Trump #WWG1WGA,,,https://twitter.com/i/web/status/1128014083461079040,NowThinkAgain
269,BillNye,@K_JeanPierre @BillNye Teach...#BillNye ❤,,,,ysmithwas
270,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Survivor_9
271,"BillNye, ClimateChange",Science Guy' #BillNye on #ClimateChange.,Science Guy,,,sharonmwinner
272,BillNye,Indeed #BillNye is F**KING AMAZEBALLS!,,,,SanrioAmbassadr
273,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Jbrock130
274,,Poor guy lost his tv show then he lost his mind.,,,,Mj2015R
275,,"BREAKING: Pop-Science Purveyor Bill Nye tells John Oliver's audience to ""grow the fuck up, you're adults!""
Explaining climate change in Millennial Basic Bitch dialect and 3rd-grade terms, because John Oliver's audience is certainly not full of under-developed children.
#BillNye","Bill Nye,John Oliver;John Oliver;","Bill Nye,John Oliver;John Oliver;",https://twitter.com/i/web/status/1128014594373496833,CapnSweet
276,BillNye,#BillNye You are the dude Billy nye... Tell those idiots.,;,;,,blockofgenesis
277,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,DanielY42425114
278,"Science101, BillNye, TheScienceGuy, TheEarth, ClimateChange",#Science101 with #BillNye #TheScienceGuy #TheEarth #ClimateChange,,,,LPLzone
279,BillNye,"So little #BillNye -- the so-called ""Science Guy"" -- is trending, because he used the f-bomb, in reference to the whole world being on fire by man-made Global Warming. The boy ""Who Cried Wolf"" is now being given credence, as libs will now add the f-word to ""Aesop's Fables"".",Global Warming;Aesop's Fables,;Aesop's Fables,https://twitter.com/i/web/status/1128014778650251264,MF13SS
280,"SAVAGE, Podcast","Who Knew @billnye was this #SAVAGE!!! 😈Stay Tuned to his New #Podcast on May 16th! He Still Makes Science look Cool. 😎🔥
#ESMGtech 🔬
—————————————
#billnye #science #nerd #nerds #technology #innovation #future… ",;;;,;;;,https://twitter.com/i/web/status/1128014792181022720,ESMGradio
281,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,luzabrg
282,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,richsha147
283,"real, Scientist, BillNye, CertifiedNutJob",@Liz_Wheeler This guy is not even a #real #Scientist #BillNye #CertifiedNutJob,,,,PatriciaLRiver5
284,BillNye,🤣🤣🤣🤣 Ayooo!! #BillNye is tired of the BS!!,;BS,;BS,,a64aquarian
285,"GameofThrones, ChooseSnooze, ThronesTalk",So needed for the final episode of #GameofThrones   via @amazon #ChooseSnooze #ThronesTalk #funny #shirts #MondayMotivation #Musicmonday @RelayRetweets @Agile_RTs #XMenDay #Slogan #feelingcute #BillNye #thronecast,,,"https://amzn.to/2YvK9vT, https://twitter.com/i/web/status/1128015073002258438",AuthorJNSagel
286,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Lion_LAM
287,"BillNye, ChuckRosenberg","I think my new boyfriend is #BillNye the Science guy!!! Sorry, #ChuckRosenberg, I'm going to have to break up with you.... 😁😁 ",Science guy;,;,https://twitter.com/i/web/status/1128015418860417025,lisalbarjas1
288,BillNye,"@Viperz27 Science Educator, briefly at an ivy, and as he was demonstrating on HBO.

""... science educator #BillNye [has] been appointed Frank H.T. Rhodes Class of '56 Professor at Cornell University.""

","HBO;Frank H.T. Rhodes Class of '56 Professor,Cornell University","HBO;Frank H.T. Rhodes Class of '56 Professor,Cornell University",https://twitter.com/i/web/status/1128015430830952448,jdcshaverford
289,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,NLTCNY
290,"ClimateEmergency, BillNye",Science in language @realDonaldTrump can understand! #ClimateEmergency #BillNye,,,,ENG1375
291,BillNye,When the planet is on fucking fire. #BillNye,,,,ImpulseAlpha
292,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Terrismithnms
293,BillNye,"SCIENCE

#BillNye went on @LastWeekTonight  w/ @iamjohnoliver 

Dropping F-Bombs galore about climate change &amp;  the planet is on fire

These people are selling #ClimateHysteria buy or die

NSFW or your brain ",;;climate change;;NSFW,;;;;,,Carolynyadayada
294,,@Liz_Wheeler Never heard of you until right now but but expressing yourself w/little emoji cartoons is probably as scientific as you get huh. #BillNye,;,;,https://twitter.com/i/web/status/1128015883018936321,JacksonDiddley
295,,"ProJared Cheats On His Wife ?! | Reaction And Thoughts | Cheated ?

VIDEO BELOW 

COME WATCH 

LINK - 

#ProJared #DorisDay #XMenDay 
#BillNye #gaming #ApexLegends #fortnite 
#news #Reaction #RAGE2 #ps4 #PS4share #XboxOne #pc ",ProJared;;;;;;,ProJared;;;;;;,,StreamUnion
296,BillNye,"#BillNye: the planet is on f*cking fire!

No Bill but you are a f*cking idiot.",;Bill,;Bill,,PhillyTalk
297,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Wyn1745
298,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,swedeev
299,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,https://twitter.com/i/web/status/1128016505327706112,RNcat50
300,,"Reach out for essays, research papers, case study and analysis.
We  guarantee
🔸A+ Grade
🔸0% Plagiarism
🔸Timely Delivery
🔸Correct Formatting-MLA, APA, CHICAGO DM #DorisDay
#XMenDay #SupremeCourt
#MondayMotivation #BillNye 
#TheWebConf #Orban 
#XMenSweepstakes #JoshJackson ",;;;;;;;;;,;;;;;;;;;,https://twitter.com/i/web/status/1128016764628099072,academic_us
301,BillNye,"Oh look, former @Boeing mechanic and sketch comedy actor #BillNye would like to harangue me about man-made Global Warming",Global Warming,,,mediamonarchy
302,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Krish45704904
303,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Bobbie1404
304,BillNye,"Bill Nye has had it, motherfuckers! #BillNye 🌎🔥",Bill Nye;,Bill Nye;,,skylorjane
305,BillNye,"Oh god, did #BillNye die or get accused of historic abuse? Oh no it's fine, he's just saving the planet, that's fucking awesome!",;,;,,MerryGoGirl
306,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,TheSilentLOUD
307,,"@Liz_Wheeler THIS... Is what happens when a psuedo-intellectual ""scientist"" can't handle it when the FACTS don't align with his demented political ideology!!

#BillNye
#Science
#MondayMotivation",;;;,;;;,https://twitter.com/i/web/status/1128016954160230406,MillennialCon_
308,"LastWeekTonight, BillNye"," The complete #LastWeekTonight segment about the Green New Deal, with #BillNye segment.",Green New Deal,Green New Deal,https://www.youtube.com/watch?v=JDcro7dPqpA,john_bishop84
309,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,Beg1Girl
310,BillNye,#BillNye to all the kids who grew up watching him,,,,ConnorBehrens
311,,"GETS PAID BY THE SOROS WHORLD THEATER GROUP&gt;MECHANICAL&amp; AEROSPACE ENGINEER&gt;ENGINEERS BUILD(HIS DAD WAS A BRIDGE BUILDER)&gt;SCIENTISTS OBSERVE&gt;HE IS NOT VERY OBSERVANT AT ALL!!!!!!!!!!!!!!&gt;CAUSE HE'S AN ENGINEER AND A PAID ""SHILL'!!!!!!!!! ",,,,Trolls4Truth
312,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,MaiWorld51
313,"GlobalWarming, billnye",Bill Nye appeared on Last Week Tonight with John Oliver. #GlobalWarming #billnye,"Bill Nye, Last Week Tonight, John Oliver","Bill Nye, , John Oliver",,Elsie_Mandel
314,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,catnap1013
315,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,DennyTyler5
316,BillNye,"SCIENCE

#BillNye went on @LastWeekTonight  w/ @iamjohnoliver 

Dropping F-Bombs galore about Climate Change &amp;  the planet is on fire

These people are selling #ClimateHysteria buy or die

NSFW or your brain ",;;climate change;;NSFW,;;;;,,billyraybryant
317,"LastWeekTonight, BillNye"," … The complete #LastWeekTonight segment about the Green New Deal, with #BillNye cameo.",Green New Deal,Green New Deal,http://youtube.com/watch?v=JDcro7dPqpA,john_bishop84
318,BillNye,"SCIENCE

#BillNye went on @LastWeekTonight  w/ @iamjohnoliver 

Dropping F-Bombs galore about Climate Change &amp;  the planet is on fire

These people are selling #ClimateHysteria buy or die

NSFW or your brain ",;;Climate Change;;NSFW,;;;;,,davidmd1971
319,"Billions, BillNye",#Billions #BillNye it can take way less time then that for you to earn some money just by signing up now here after you rt this of course 👉👇👇,,,https://twitter.com/i/web/status/1128017159739912193,Game_changerPH
320,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Arauz2012
321,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;,;;,,Jamierodr14
322,,"CO2 is now at 415 Parts per million, in 'our' atmosphere, it was 410 PPM last year, we can expect that to increase exponentially, as that's the way most of these things work, so it will probably be 500 sooner than we expect, &amp; then the 4 horsemen will be on full gallop #BillNye",,,https://twitter.com/i/web/status/1128017273480929280,john_alot
323,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,TankGir43807148
324,"BillNye, NailedIt","STANDING OVATION!!!
#BillNye #NailedIt!",;,;,,Sadie_75Resist
325,BillNye,"""The planet is on f***ing fire""  🙌🔥Preach, #BillNye!",,,https://www.newsweek.com/bill-nye-global-warming-adults-planet-fire-1423540,vt_laura
326,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,Q_101_X
327,"GlobalWarming, BillNye, mondaymood",@PalmerReport Well who the fuck took the jam out of his donut😱 #GlobalWarming #BillNye #mondaymood,,,,ThaArchitect
328,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,ColtsPens85
329,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Dilligaff1962
330,"LastWeekTonight, BillNye",@donald_j_putin Maybe the young people need to see #LastWeekTonight with John Oliver. #BillNye the science guy gave some excellent presentations on climate change using the 'eff' word. Hilarious and educational. I think I want to marry Bill Nye.,John Oliver;;;,John Oliver;;;,https://twitter.com/i/web/status/1128017700389838849,lisalbarjas1
331,,"@Liz_Wheeler THIS... Is what happens when a psuedo-intellectual ""scientist"" can't handle it when the FACTS don't align with his demented political ideology!!

#BillNye
#Science
#MondayMotivation",;;;,;;;,,wsnoey
332,,One thing is true. He never was a scientist just another phony liberal.,;,;,,LarryMowers2
333,,Yeah right! We believe ya! Lies!,,,,HerbertCarol
334,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;,;;,,TrumpPainTrain
335,"LogoDesign, GraphicDesign, Logo","Hello everyone.Rate my new #LogoDesign  #GraphicDesign  @fiverr 

For your brand #Logo.Contact me here  
#GameofThrones #4YearsWithMONSTAX #Daenerys #Europe  #Moscow  #ЧМХ2019 #CalamityJane  #XMenDay #BillNye  #Orban #Cersei #Jamie #OCEdiscovery #MatchGame ",;;;;,;;;;,https://twitter.com/i/web/status/1128017838860656640,muhamma72711464
336,,No clue: NOT a Scientist - a POLITICAL Liar!,,,,Budman8845
337,BillNye,"he tells the truth. he's always been a G. he can drop the F word as he likes. 
#BillNye",;;,;;,,LordKojay
338,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,leeleemunster
339,BillNye,"STANDING OVATION!!!
#BillNye is preaching the unfiltered truth....",;,;,,Sadie_75Resist
340,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Tjh969Hand
341,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,David_MagaUSA
342,BillNye,"#BillNye explains Global Warming to adults: ""The planet is on f***ing fire""
Humanity: ",;Chicago;;Global Warming,;Chicago;;,,LambTheGoat1
343,BillNye,"he tells the truth. he's always been a G. he can drop the F word as he likes. 
#BillNye ",;;,;;,https://twitter.com/TwitterMoments/status/1127974453206552579,SHOGUN4WEREWOLF
344,BillNye,"well, no one listened to teacher after all
#BillNye @BillNye is the man",;,;,,LordKojay
345,"getinspired, billnye","Stop, listen, and pay attention. Make today the day you learn something new!

#getinspired #billnye #KnowledgeIsPower #helpsquad ",;;,;;,https://twitter.com/i/web/status/1128018142775500801,helpsquadusa
346,"BillNye, ClimateChangeIsReal","😂 Safety glasses on MF’rs! 
Right on #BillNye
#ClimateChangeIsReal",;;,;;,,terri2uus
347,,"Damn!! Bill just went off on every dumb Climate Change denying fool out here in the most direct manner even their basic asses can understand. 
👏🏾👏🏾👏🏾...#BillNye #ClimateChange",";Bill,Climate Change;",";Bill,;",https://twitter.com/i/web/status/1128018164162412544,marleneZwalker
348,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Rbigzs
349,BillNye,"Oh look, former @Boeing mechanic and sketch comedy actor #BillNye would like to harangue me about man-made Global Warming",Global Warming,,,JohnnyVedmore
350,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,Goz_1911
351,BillNye,OMG lol Feels like he's about to bring out the big ass ruler and start smackin on some people lol  #BillNye #Science #BillNyeTheScienceGuy #Climate #ClimateChange,,,https://twitter.com/i/web/status/1128018376679481351,BigBrotherHaze
352,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,romanayllon1
353,,"@Liz_Wheeler THIS... Is what happens when a psuedo-intellectual ""scientist"" can't handle it when the FACTS don't align with his demented political ideology!!

#BillNye
#Science
#MondayMotivation",;;;;,;;;;,,AGLCHAOS
354,"BillNye, Democrats","#BillNye 
Virtually ALL #Democrats",;,;,,FionaGiselle1
355,BillNye,"Oh look, former @Boeing mechanic and sketch comedy actor #BillNye would like to harangue me about man-made Global Warming",Global Warming,,,ProperGanderHQ
356,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Qualityonewind
357,,".@BillNye is NOT a science guy, HE'S A HACK!! 🤬 I would like to stomp his butt for talking like that for ""children"" to hear!! He's ""irrelevant"" and so he's crying for attention!! 😏",;;,;;,https://twitter.com/i/web/status/1128018635648327680,SilverFoxOO7
358,BillNye,"@theblaze #BillNye, a mechanical engineer from a 90's Disney Science Show is lecturing us on meteorology and now wields the moral power to tell me that I'm a bad person for disagreeing with his thesis. I wonder who crowned him the theologian of our time? Also, the language is unbecoming.",Disney Science Show;;,Disney Science Show;;,https://twitter.com/i/web/status/1128018658511298565,LanternLiberty
359,BillNye,"#BillNye doesn’t give a fuck anymore !!!! He is FED UP 😂
NOTHING BUT FACTS THO 

 ",;;,;;,,Memes4lifebrah
360,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;;,;;;;,,TasmarazTas
361,"Tweet500, CosmicCanuckCorps, BillNye","#Tweet500
The #CosmicCanuckCorps endorses #BillNye's choice of words!

Science doesn't care about your politics.
#ClimateChange isn't a Liberal thing. 
#GlobalWarming isn't a Socialism thing.
The #ClimateCrisis is an everything thing!
Our Great White North is melting..

Fix it!",;;;;Socialism;Great White North;,;;;;Socialism;Great White North;,https://twitter.com/i/web/status/1128018720754765825,CanuckCorps
362,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,JimJimbo54
363,BillNye,@k_rad @Alyssa_Milano @BillNye I am as qualified as #BillNye. We both have BSME. I also have BSBA and MBA.,";;BSBA,MBA",";;BSBA,MBA",,EddyGilley
364,"billnye, savetheworld, climatechange",I love this! #billnye #savetheworld #climatechange,;,;,,CeeGoo
365,,When you think the world is about the size of your back yard.,,,,PoliticoCryzis
366,BillNye,Rated R Bill Nye. 10/10 #BillNye,Bill Nye;,Bill Nye;,,2PAJS
367,"BillNye, ClimateEmergency, ClimateAction, ClimateChangeIsReal",BILL! BILL! BILL! 🗣 #BillNye #ClimateEmergency #ClimateAction #ClimateChangeIsReal,,,,chardizzle87
368,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,DoriMuetz
369,,We do not see him roasting any marshmellows...he is pathetic.,,,,cynthiasnyder58
370,"lol, billnye, oldschool, THrowback",Bill Nye the science guy is tired of your shit already #lol #billnye #oldschool #THrowback RT,"Bill Nye,science guy","Bill Nye,",,alybanks_
371,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;,;;,,TheStor37256986
372,BillNye,I saw #BillNye trending and I thought he passed away! Thank God he still alive! But can we talk about how hiis intro song was a bop! Bill Nye the science guy... bill bill bill bill bill bill,";;;Bill Nye,science guy",";;;Bill Nye,",https://twitter.com/i/web/status/1128019210364379136,migi_moan
373,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,Sonia4everlily1
374,,"Of course it costs money to make sure that humans can still live on this planet.
Is it worth it?
I say yes, even when the planet would be better of without us.
#billnye #LastWeekTonight",;;;,;;;,https://twitter.com/i/web/status/1128019236432109569,itsmeaunties
375,"BillNye, JohnOliver, GreenNewDeal","#BillNye 
#JohnOliver 
#GreenNewDeal 

Bill Nye is super frustrated with our inaction.",;;;Bill Nye,;;;Bill Nye,,daily_tomato
376,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,baalter
377,BillNye,"#BillNye said the F word and I'm here for it..
Just sayin...",;,;,,NANxox2_WOKE
378,"Students, GlobalWarming, GunControlNow, education, healthcare",#Students can stop #GlobalWarming do #GunControlNow and get debt free #education #healthcare How? By registering to #vote for #Democrats and #GreenNewDeal #BillNye doesn’t lie. #MondayMotivation,;;,;;,https://twitter.com/i/web/status/1128019298050461696,TheSpeedSnail
379,"LOLCasio, NewGreenDeal, BillNye","@AOC #LOLCasio's #NewGreenDeal ""unwilling to work"" sponges.👇
#BillNye
",;,;,https://twitter.com/JerylBier/status/1093697335589326848?s=19,velvethammer
380,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,Gilcoleman
381,BillNye,👇👇👇Love #BillNye,,,https://twitter.com/Alyssa_Milano/status/1127983457810829312,Cindy_52s
382,BillNye,#BillNye Wake the f*ck up people.,,,,daily_tomato
383,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,katwoman75
384,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,KeithMo97418901
385,"BillNye, JohnOliver, GreenNewDeal","#BillNye 
#JohnOliver 
#GreenNewDeal 

Bill Nye is super frustrated with our inaction. ",;;;Bill Nye,;;;Bill Nye,https://twitter.com/iamjohnoliver/status/1127944653158928384,weavejenn
386,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,MccainJuliann
387,,"Of course it costs money to make sure that humans can still live on this planet.
Is it worth it?
I say yes, even when the planet would be better of without us.
#billnye #LastWeekTonight ",;;;,;;;,,jodijeannine
388,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,mimilikesbeer
389,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,TiredofBS13
390,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,Maggieb1B
391,,"guy is a moron, but Alyssa Milano tweets he is awesome",",Alyssa Milano",",Alyssa Milano",,brownsfan204
392,,"He must have taken @AOC seriously. He didn't get her latest memo stating, it was a joke.",;,;,,girls_philly
393,,@BillNye I fucking LOVE you! Way to be real af!!!! 👏🏻👏🏻 idiots who don’t believe in climate change.. the real man is speaking. Probably change those views. #climatechange #BillNye,;;climate change;;,;;;;,https://twitter.com/i/web/status/1128019731401908224,Paige_McGregor
394,"globalwarming, billnye",@BillNye is NOT holding back about Climate Change  #globalwarming #billnye,Climate Change,,https://youtu.be/IFgBFYkBZ6E,GoodLifeSmile
395,BillNye,"SCIENCE

#BillNye went on @LastWeekTonight  w/ @iamjohnoliver 

Dropping F-Bombs galore about Climate Change &amp;  the planet is on fire

These people are selling #ClimateHysteria buy or die

NSFW or your brain ",;;Climate Change;;NSFW,;;;;,,restore_US_now
396,BillNye,"#BillNye
We're all going to have to give up something to solve this. The alternative is worse.",;;,;;,,daily_tomato
397,BillNye,Science in America - Neil deGrasse Tyson  via @YouTube For those of you who don’t believe #BillNye,"America,Neil deGrasse Tyson","America,Neil deGrasse Tyson",https://youtu.be/8MqTOEospfo,EmilyWa60444313
398,"LOLCasio, NewGreenDeal, BillNye","@AOC #LOLCasio's #NewGreenDeal ""unwilling to work"" sponges.👇
#BillNye
",,,https://twitter.com/JerylBier/status/1093697335589326848?s=19,ReallyFouts
399,,"The only thing on fire is Nye's brain, no, literally... there's a neurological disease called Brain on Fire and I think he has it!",Nye;,Nye;,https://twitter.com/i/web/status/1128019846719926272,irishwordpaint1
400,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,svagdis
401,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,FredWeb11009337
402,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,sandune913
403,,"First of all, you're an actor. Second, have you been to Chicago lately? Cause it's still f'n freezing here!! So STFU! #BillNye explains Global Warming to adults: ""The planet is on f***ing fire"" ",;Chicago;;Global Warming,;Chicago;;,,BABEGIRL582
404,BillNye,"#BillNye
I’m Totes Convinced Now 🙄

“The Fucking Worlds On Fire” And An Over-The-Hill Actor Knows How To Save Us 🙄🙄🙄

",;;;,;;;,,DreadPirateB
